location_name,country,latitude,longitude,temperature_celsius,humidity,wind_kph,uv_index,apparent_temp_c,pressure_mb,air_quality_us-epa-index,air_quality_PM2.5,ed_score,ed_category,anomaly_score,anomaly_sources,is_anomaly
Abu Dhabi,United Arab Emirates,24.4667,54.3667,41.1,11,20.2,9.2,43.1,1011.0,4,79.55,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,34.1,63,25.6,1.9,39.7,1003.0,4,75.11,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,35.0,17,19.4,9.8,42.4,1009.0,4,89.17,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,38.4,31,23.8,4.2,41.2,1002.0,3,52.54,86.96938418051798,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Vestmannaeyjar,Iceland,63.365,-20.2075,1.3,80,65.2,0.0,1.3,996.0,1,6.243,15.936300077177949,ED_MODERATE_SAFE,2,"stat_wind_kph, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,39.4,29,18.4,4.3,42.6,1004.0,3,64.75,87.11490384615384,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Freetown,Sierra Leone,8.49,-13.2342,28.1,74,12.6,2.1,31.8,1009.0,4,85.285,92.14157007376186,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
N'djamena,Chad,12.1131,15.0492,28.3,15,19.4,7.1,28.3,1015.0,4,116.735,68.98577449947314,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-0.9,93,8.6,0.2,-0.9,1025.0,4,84.73,60.40251332122138,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,31.2,66,19.8,1.4,33.3,1002.0,4,90.465,94.77198805760449,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Manama,Bahrain,26.2361,50.5831,28.2,28,20.5,10.1,29.5,1012.0,4,79.92,97.87197049525817,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Sarajevo,Bosnia and Herzegovina,43.85,18.3833,5.1,82,3.6,1.4,5.1,1030.0,4,89.725,54.58192834562698,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,9.3,66,3.6,0.0,9.5,1014.0,4,138.75,56.131717597471024,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Brussels,Belgium,50.8333,4.3333,2.1,93,11.5,0.4,2.1,1031.0,4,80.845,56.02679397472054,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.4,71,11.5,1.1,35.3,1005.0,4,117.105,98.94747102212855,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,29.6,14,16.9,9.4,29.6,1012.0,4,80.845,97.50121180189674,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Juba,Sudan,12.15,24.45,24.1,12,32.0,8.4,24.1,1017.0,4,97.865,66.23925184404636,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Islamabad,Pakistan,33.7,73.1667,34.8,22,35.3,4.3,34.8,998.0,3,43.29,74.45715033500838,ED_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Ljubljana,Slovenia,46.0553,14.5144,3.3,65,3.6,0.9,3.3,1030.0,4,81.4,54.318756585879875,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Belgrade,Serbia,44.804,20.4651,2.2,75,5.8,1.1,2.2,1030.0,4,124.69,55.6872497365648,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,8.4,76,3.6,0.0,8.5,1014.0,4,137.455,56.09077976817703,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tashkent,Uzbekistan,41.3167,69.25,7.0,45,6.1,0.5,7.0,1030.0,4,95.46,54.76322444678609,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Warsaw,Poland,52.25,21.0,0.1,100,5.8,0.5,0.1,1030.0,4,83.065,57.11374204020731,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,32.3,32,5.4,7.0,32.3,1014.0,4,103.97,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Paris,France,48.8667,2.3333,4.4,47,4.0,0.5,4.4,1031.0,4,96.385,54.79246575342466,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Prague,Czech Republic,50.0833,14.4667,3.9,35,3.6,0.6,3.9,1032.0,4,85.47,54.447418335089566,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Zagreb,Croatia,45.8,16.0,4.3,70,3.6,1.0,4.3,1030.0,4,115.81,55.406533192834566,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,26.2,18,15.5,7.3,26.2,1014.0,4,143.375,66.22792413066385,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,33.2,67,28.8,2.1,38.3,1004.0,4,74.74,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,31.1,19,4.7,8.9,33.4,1013.0,4,111.925,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Sarajevo,Bosnia and Herzegovina,43.85,18.3833,2.7,77,3.6,1.4,2.7,1031.0,4,96.94,54.8100105374078,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.3,66,11.9,1.3,36.9,1008.0,4,79.55,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Brussels,Belgium,50.8333,4.3333,1.3,100,6.1,0.4,1.3,1030.0,4,87.505,55.36464617036017,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Mexico City,Mexico,19.4285,-99.1277,9.3,50,3.6,0.0,9.5,1026.0,4,134.865,56.00890410958904,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Vestmannaeyjar,Iceland,63.365,-20.2075,1.2,64,33.1,0.5,1.2,988.0,1,2.272,11.87542829188371,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,34.3,44,3.6,4.0,35.2,1011.0,4,78.995,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Jakarta,Indonesia,-6.2146,106.8451,29.1,79,15.1,1.7,31.0,1007.0,4,130.425,90.86854583772393,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,30.3,37,15.5,4.5,32.6,1009.0,4,96.57,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nan,Thailand,18.7833,100.7833,36.3,45,13.7,1.0,36.3,1006.0,4,78.625,99.39769933263084,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nouakchott,Mauritania,18.0864,-15.9753,21.1,60,27.0,2.0,21.1,1015.0,4,136.9,58.07323498419389,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,5.2,61,15.8,1.0,5.2,1003.0,4,84.175,54.40648050579558,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,36.4,5,13.0,10.9,36.4,1013.0,4,129.13,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,8.1,93,4.3,0.1,8.1,1009.0,4,124.505,55.68140147523709,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Sofia,Bulgaria,42.6833,23.3167,2.7,60,3.6,1.5,2.7,1022.0,4,94.535,54.73398314014752,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Baku,Azerbaijan,40.3953,49.8822,8.2,81,46.8,1.1,8.2,1021.0,2,24.605,17.61008583690987,ED_MODERATE_SAFE,2,"stat_wind_kph, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,37.5,18,6.1,1.7,37.5,1004.0,3,56.795,75.13541666666667,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,22.3,17,9.4,0.5,22.3,1009.0,4,129.685,57.84515279241307,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,21.0,44,22.0,0.0,21.0,1016.0,4,137.455,56.09077976817703,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Baghdad,Iraq,33.3386,44.3939,29.1,19,5.4,9.1,29.1,1015.0,4,77.7,95.6017913593256,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Jakarta,Indonesia,-6.2146,106.8451,31.3,71,12.6,1.4,36.9,1007.0,4,124.505,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Bangkok,Thailand,13.75,100.5167,30.3,43,3.6,0.4,30.3,1010.0,4,78.625,87.13103266596417,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nouakchott,Mauritania,18.0864,-15.9753,22.8,45,27.7,1.7,24.5,1013.0,4,149.11,58.45922023182297,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,-1.6,59,4.0,0.0,-1.6,1026.0,4,137.455,58.49077976817703,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Niamey,Niger,13.5167,2.1167,27.2,12,24.5,5.1,27.2,1015.0,4,99.16,62.580189673340364,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,19.1,31,23.4,1.7,19.1,1018.0,4,108.41,57.172602739726024,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,31.4,41,18.4,8.8,38.4,1013.0,4,102.12,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Tehran,Iran,35.7261,51.3304,8.1,29,6.8,1.9,8.1,1018.0,4,102.86,54.997154899894625,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bissau,Guinea-Bissau,11.85,-15.5833,25.9,27,21.2,2.6,25.9,1014.0,4,140.785,59.99604847207586,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,32.3,59,13.3,1.8,37.5,1008.0,4,148.185,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,33.6,22,7.9,6.9,34.8,1014.0,4,84.73,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Khartoum,Sudan,15.5881,32.5342,26.3,23,21.2,7.9,26.3,1015.0,4,108.595,66.02845100105374,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Baghdad,Iraq,33.3386,44.3939,28.1,51,25.6,7.0,28.1,1008.0,4,137.085,68.8790832455216,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,10.2,100,3.6,0.0,10.5,1014.0,4,146.52,56.377344573234986,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,28.4,10,24.8,11.2,28.4,1014.0,4,74.74,72.3082191780822,ED_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,39.2,13,14.4,3.0,39.2,1005.0,4,69.005,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.2,71,20.2,0.8,35.8,1007.0,4,139.49,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Tehran,Iran,35.7261,51.3304,25.4,14,21.2,8.6,25.4,1015.0,4,81.215,65.91290832455216,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,28.2,44,9.7,8.6,28.2,1011.0,4,131.35,71.09778714436248,ED_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Nan,Thailand,18.7833,100.7833,36.1,37,8.6,1.9,36.1,1009.0,4,93.98,99.54977168949772,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Abuja,Nigeria,9.1758,7.1808,32.1,21,6.8,6.1,32.1,1014.0,4,128.39,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Amsterdam,Netherlands,52.374,4.8897,12.1,77,36.0,0.3,12.1,978.0,2,15.725,16.466738197424892,ED_MODERATE_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Bangkok,Thailand,13.75,100.5167,34.2,50,5.8,1.4,36.1,1009.0,4,87.875,99.35677906568318,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,20.1,17,16.6,3.4,20.1,1018.0,4,146.89,61.78904109589041,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Abu Dhabi,United Arab Emirates,24.4667,54.3667,34.2,23,5.0,9.9,38.2,1010.0,4,89.725,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Copenhagen,Denmark,55.6667,12.5833,4.4,100,32.4,0.0,4.4,984.0,1,11.1,7.681306615020892,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,35.2,17,9.4,9.7,43.0,1010.0,4,87.505,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,28.2,23,22.0,4.5,28.2,1014.0,4,137.455,66.19077976817702,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,34.4,8,28.1,7.4,34.4,1010.0,3,54.575,83.0267038316583,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Mogadishu,Somalia,2.0667,45.3667,29.1,62,38.9,10.2,30.5,1013.0,3,48.1,73.25551193467336,ED_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Freetown,Sierra Leone,8.49,-13.2342,28.8,57,4.0,2.9,30.5,1013.0,4,85.1,92.63572181243414,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Riyadh,Saudi Arabia,24.6408,46.7728,18.3,15,15.5,5.0,18.3,1022.0,4,149.48,63.470916754478395,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Astana,Kazakhstan,51.1811,71.4278,19.4,43,37.8,2.8,19.4,987.0,1,12.58,7.3999999999999995,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,29.1,39,15.1,7.8,29.6,1012.0,4,81.03,95.80706006322445,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Doha,Qatar,25.2867,51.5333,35.0,27,22.0,10.0,35.1,1010.0,4,86.95,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tokyo,Japan,35.6895,139.6917,8.2,71,3.6,0.0,8.3,1022.0,4,133.57,55.967966280295045,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Dublin,Ireland,53.3331,-6.2489,3.3,87,33.1,0.0,3.3,987.0,1,4.44,8.27332037967015,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Tehran,Iran,35.7261,51.3304,11.0,20,4.7,2.0,11.0,1020.0,4,105.265,55.0731822971549,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,28.2,16,24.8,5.3,28.2,1014.0,4,131.72,66.80948366701791,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,37.9,19,5.8,2.1,37.9,1004.0,4,65.675,100.0,ED_VERY_DANGEROUS,2,"context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,25.0,15,33.8,8.7,25.0,1016.0,4,94.535,66.43398314014752,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Cairo,Egypt,30.05,31.25,28.2,25,42.8,6.4,28.2,1011.0,4,100.27,67.11527924130664,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,21.3,43,26.3,3.4,21.3,1022.0,4,107.3,60.53751317175975,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,35.2,9,23.4,10.1,35.2,1009.0,4,149.11,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,22.7,16,42.8,7.9,22.7,1018.0,4,134.865,66.85890410958905,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bratislava,Slovakia,48.15,17.1167,3.6,74,8.6,0.8,3.6,1028.0,4,107.115,55.131664910432036,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bamako,Mali,12.65,-8.0,33.3,44,3.6,3.6,33.3,1011.0,4,80.105,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Belgrade,Serbia,44.804,20.4651,5.0,72,3.6,1.0,5.0,1031.0,4,126.91,55.757428872497364,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Skopje,Macedonia,42.0,21.4333,6.1,65,5.0,1.5,6.1,1033.0,4,110.445,55.23693361433087,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.8,30,32.8,1.9,18.8,1019.0,4,147.815,58.41828240252898,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,21.4,20,28.4,2.8,21.4,1019.0,4,80.105,58.67781875658588,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Budapest,Hungary,47.5,19.0833,3.3,71,5.8,0.9,3.3,1029.0,4,112.11,55.289567966280295,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tallinn,Estonia,59.4339,24.7281,2.1,93,27.4,0.0,2.1,985.0,1,3.7,9.632234591000561,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Copenhagen,Denmark,55.6667,12.5833,8.1,93,50.4,0.0,8.1,996.0,1,5.18,4.795,ED_VERY_SAFE,2,"stat_wind_kph, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,28.5,12,23.4,4.4,28.5,1014.0,4,147.26,67.30073761854584,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ankara,Turkey,39.9272,32.8644,5.1,65,4.3,1.6,5.1,1028.0,4,87.32,54.5059009483667,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.0,28,31.3,2.1,18.0,1019.0,4,126.725,58.05158061116965,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,24.1,14,31.0,8.1,24.1,1019.0,4,108.04,66.2609062170706,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,23.4,16,40.7,8.1,23.4,1019.0,4,120.25,66.64689146469968,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bratislava,Slovakia,48.15,17.1167,3.6,73,6.8,0.7,3.6,1032.0,4,85.1,54.43572181243414,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Belgrade,Serbia,44.804,20.4651,4.3,71,5.4,1.0,4.3,1033.0,4,142.635,56.254531085353,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Vestmannaeyjar,Iceland,63.365,-20.2075,2.8,54,40.0,0.5,2.8,988.0,1,1.573,9.371918803049127,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Bucharest,Romania,44.4333,26.1,6.5,66,12.6,1.1,6.5,1031.0,4,140.97,56.20189673340358,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,27.0,89,7.9,1.3,29.7,1008.0,4,104.895,86.16148577449947,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Kuwait City,Kuwait,29.3667,47.96,27.2,21,13.7,9.8,27.2,1013.0,4,140.415,69.58435194942044,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Doha,Qatar,25.2867,51.5333,32.3,43,22.7,9.4,32.8,1009.0,4,79.92,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Islamabad,Pakistan,33.7,73.1667,18.6,15,6.5,0.9,18.6,1018.0,4,113.775,55.34220231822972,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Skopje,Macedonia,42.0,21.4333,8.2,61,3.6,1.3,8.3,1033.0,4,93.425,54.69889357218124,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,23.1,20,31.7,7.8,23.1,1018.0,4,111.185,65.96032665964172,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Conakry,Guinea,9.5092,-13.7122,27.1,79,7.2,1.1,30.2,1009.0,4,79.92,86.87197049525817,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Stockholm,Sweden,59.3333,18.05,-0.7,100,11.5,0.1,-0.7,987.0,1,4.07,11.314906524133102,ED_VERY_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Tashkent,Uzbekistan,41.3167,69.25,3.4,93,3.6,0.1,3.4,1027.0,4,82.14,54.34214963119073,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,19.6,20,16.6,3.0,19.6,1023.0,4,102.86,59.997154899894625,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,18.1,56,27.7,3.6,18.1,1023.0,4,110.63,60.84278187565859,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Ankara,Turkey,39.9272,32.8644,7.7,38,3.6,1.5,7.7,1027.0,4,93.055,54.687197049525814,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Santiago,Chile,-33.45,-70.6667,11.2,100,3.6,0.0,11.6,1013.0,4,137.825,56.102476290832456,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,22.1,29,7.9,0.4,22.9,1006.0,4,136.9,58.07323498419389,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bangkok,Thailand,13.75,100.5167,31.3,41,9.0,0.4,31.3,1009.0,4,82.695,90.25969441517387,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Khartoum,Sudan,15.5881,32.5342,24.6,24,28.4,7.9,24.6,1016.0,4,99.715,65.7477344573235,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,39.1,12,11.5,9.5,40.7,1011.0,4,129.13,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Yangon,Myanmar,16.7833,96.1667,33.1,53,13.3,1.3,33.1,1008.0,4,79.18,94.08191078328065,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
Doha,Qatar,25.2867,51.5333,38.3,16,38.9,10.2,38.3,1010.0,4,82.695,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,23.1,14,38.2,8.1,23.1,1017.0,4,120.25,66.64689146469968,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,3.2,81,31.3,0.2,3.2,989.0,2,32.19,22.211118603320905,ED_MODERATE_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Manama,Bahrain,26.2361,50.5831,37.0,13,6.5,9.9,43.2,1007.0,4,95.645,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.2,28,31.7,2.1,18.2,1019.0,4,140.045,58.47265542676501,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,19.3,18,23.4,2.8,19.3,1022.0,4,136.9,60.47323498419389,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Tehran,Iran,35.7261,51.3304,7.0,31,7.6,1.8,7.0,1028.0,4,82.325,54.34799789251844,ED_CAUTION,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Bissau,Guinea-Bissau,11.85,-15.5833,24.1,31,23.0,1.0,24.3,1012.0,4,130.055,57.856849315068494,ED_DANGEROUS,2,"stat_air_quality_PM2.5, ml_isolated_forest",True
Helsinki,Finland,60.1756,24.9342,-5.0,76,10.8,0.1,-5.0,989.0,1,7.03,19.547793573970672,ED_MODERATE_SAFE,2,"stat_pressure_mb, ml_isolated_forest",True
Kuala Lumpur,Malaysia,3.1667,101.7,29.1,84,9.0,3.1,34.6,1005.0,4,137.455,100.0,ED_VERY_DANGEROUS,2,"stat_air_quality_PM2.5, context_high_ed_low_comp",True
